inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,total_inflows,outflows_1,outflows_2,outflows_3,outflows_4,outflows_5,total_outflows
4067502.5,2075727.3,4083538.0,1257049.06,47039.33,2231291.0,7310946.64,5156638.0,6033552.0,32263283.83,-9954340.0,-1625198.61,-6797109.66,-5019152.11,-172566.0,-23568366.38
9021936.0,6319339.0,4994214.0,4795295.64,9016692.0,9862913.0,8929449.0,6446129.0,9367260.0,68753227.64,-4805481.0,-8171645.4,-5473099.0,-6948658.0,-4867403.0,-30266286.4
3142204.88,2002821.16,1515608.72,7237574.6,6938125.0,1151177.0,2032897.73,4637794.0,3396281.81,32054484.9,-2637065.39,-20499.0,-4120932.52,-7008411.0,-4032505.0,-17819412.91
8381036.0,7460.77,2822904.66,8454708.0,7266073.0,6103893.0,1246869.0,3156483.87,9906779.0,47346207.3,-2451002.94,-1296272.0,-9794675.0,-6349656.0,-3273452.0,-23165057.94
6763804.67,2795673.27,3998184.5,8058351.0,3581369.0,7655886.89,4867072.0,3478715.0,490497.9,41689554.23,-7083633.0,-622128.0,-4405284.64,-2475643.3,-195734.0,-14782422.94
8119915.0,2089457.0,9114121.0,2126628.17,337824.01,5488022.0,3022101.0,4188836.83,7961034.57,42447939.58,-1487596.0,-1540557.0,-4814499.0,-4754887.0,-3289766.29,-15887305.29
3496323.31,8824014.0,6396885.96,3660745.34,5680699.61,1842315.21,6170458.0,2363218.19,3182494.83,41617154.45,-1323426.0,-9844682.0,-5562752.58,-4637198.0,-8154145.0,-29522203.58
5774136.0,3519657.84,5255918.46,6759708.0,8225683.0,4462226.0,5438938.96,8742227.0,6289210.0,54467705.26,-1014515.0,-8261598.18,-7364645.0,-9538219.0,-4881363.0,-31060340.18
8189235.08,9350521.0,557987.79,5155964.83,8595732.0,419228.22,3143872.29,273479.51,7063571.0,42749591.72,-8547944.0,-2405952.0,-1233268.0,-9456688.0,-866691.0,-22510543.0
9866739.0,7226317.23,1593213.85,5979746.29,6834830.0,175796.0,7608745.0,7300820.27,9147445.0,55733652.64,-1154458.0,-5116838.96,-7441392.0,-2184241.0,-1125409.0,-17022338.96
3221923.0,4149250.71,3473640.61,4665200.0,4883237.87,9495118.0,2812067.0,6015152.18,1778467.07,40494056.44,-9560665.0,-1972923.85,-6686719.82,-8447349.0,-8304601.24,-34972258.91
6359164.57,1041213.59,5901502.57,9218820.0,6949228.74,5239605.0,3157585.61,2280655.74,6479904.91,46627680.73,-7009289.55,-2882049.0,-2033280.47,-8687254.0,-7815754.0,-28427627.02
6906992.9,5156798.0,4575537.0,3219204.13,4046791.0,2054061.19,7630365.39,8917526.0,349152.73,42856428.34,-1087367.0,-3250489.0,-9027012.0,-3004826.0,-2032299.0,-18401993.0
4034173.38,8217770.32,9808487.0,7460621.0,3137029.8,7919869.0,1468997.79,6130439.78,1847385.38,50024773.45,-3743628.0,-348360.0,-7290922.0,-7787766.0,-8625160.0,-27795836.0
6512823.0,7358211.89,7341582.45,8192742.12,2942229.8,4147280.73,8821847.0,9455998.0,5980114.0,60752828.99,-7167151.0,-9515858.0,-370377.0,-1516439.0,-6550033.0,-25119858.0
4102244.73,7055538.46,6279571.0,9883868.0,3106827.81,4555561.0,491.24,5720300.0,6615099.01,47319501.25,-4771338.0,-4423689.0,-7421553.0,-6709344.0,-4193766.0,-27519690.0
1973008.25,5773918.99,8364614.2,2473407.13,5804646.0,3933218.25,3536181.23,8447671.0,6941114.0,47247779.05,-8620052.0,-3910918.11,-4538055.71,-801494.0,-6035590.0,-23906109.82
4247263.0,6483414.48,7926220.48,2450929.61,525313.3,9913266.0,3600622.29,6171007.04,8985542.0,50303578.2,-4109934.0,-4919955.0,-6630828.0,-3360557.55,-7267567.0,-26288841.55
5725683.0,9049466.0,5084674.0,5522912.31,8946463.0,2909173.87,6636864.0,2708342.81,4975564.0,51559142.99,-1803896.83,-7591640.95,-7544790.0,-4878633.63,-5076051.6,-26895013.01
5898210.0,6936861.0,9122451.0,1614976.47,3127244.31,4799392.99,7743476.11,3245049.72,4826381.0,47314042.6,-1612289.0,-7314371.0,-5983993.0,-1015765.0,-3893374.97,-19819792.97
590743.68,4997449.58,3983144.68,6662777.0,6830921.0,9259029.0,3790781.0,4755019.33,8893426.0,49763291.27,-5019845.93,-2930772.09,-1892126.0,-3803723.97,-987864.0,-14634331.99
4682019.0,4902582.51,2151919.22,8548764.0,9347622.0,1315472.16,1128615.82,749708.35,7855718.0,40682421.06,-8081608.0,-6307901.0,-2258616.73,-8514853.0,-4456579.75,-29619558.48
5005610.0,8140704.54,7963565.17,8794478.0,7380218.83,3957541.08,6591018.0,5958212.0,3770163.27,57561510.89,-9326740.0,-8683083.0,-3955706.0,-1992290.0,-7553740.0,-31511559.0
8244974.33,6469515.38,7384048.93,180723.77,1993768.0,8052104.0,8454506.0,8328921.09,8064918.92,57173480.42,-6196069.0,-9362862.0,-4986620.0,-501432.0,-1341637.0,-22388620.0
7267112.0,5155488.0,6246264.89,5578372.0,1717247.8,6260076.0,7123419.0,5047238.0,9880807.0,54276024.69,-4648517.0,-152234.0,-2663478.92,-9468186.0,-7110380.67,-24042796.59
6060676.0,5363160.39,2711834.38,4910712.18,5075346.0,4356737.05,4091797.0,6921427.84,8199808.0,47691498.84,-1132267.0,-8414155.0,-2427826.0,-3895490.33,-8895193.0,-24764931.33
5380429.87,7074898.02,4599860.12,6041752.0,358640.59,7406979.0,1829151.09,5774991.45,1493221.83,39959923.97,-1494941.0,-7055943.64,-4000694.91,-7098007.0,-5187472.0,-24837058.55
2179973.89,9892540.0,6401997.66,3179986.46,2016673.41,5926441.61,71505.89,3055166.0,610448.29,33334733.21,-7191167.0,-672750.0,-669613.0,-1353499.0,-3747585.0,-13634614.0
8886184.0,974387.73,7211506.0,3959646.87,2210208.31,2050592.33,1330464.45,8813840.0,6148652.0,41585481.69,-595310.0,-9663094.0,-6048014.69,-3732623.0,-1675399.07,-21714440.76
6049762.08,3349242.42,6279587.13,5410151.43,9220518.0,5579334.78,8991381.0,2557284.4,1250966.25,48688227.49,-5602087.37,-5222202.0,-6901822.38,-1815042.74,-7219045.0,-26760199.49
389345.96,325538.67,8647755.0,5653825.0,3518075.64,2509212.0,374356.4,944934.45,7017181.0,29380224.12,-7306630.0,-4002652.0,-6938737.69,-1320316.0,-7582388.0,-27150723.69
3243259.14,2399201.02,4590824.0,8056720.02,8599743.0,2289200.46,4573473.0,2640641.18,5564778.0,41957839.82,-8438082.0,-1851541.0,-4518085.95,-3391576.0,-5652233.0,-23851517.95
3187779.54,8944761.0,960231.6,7190159.0,391460.14,8808050.0,5864546.39,7192949.07,6922699.0,49462635.74,-3197122.19,-8517758.0,-418257.0,-5284422.0,-1379500.0,-18797059.19
7027660.0,962822.72,9515946.0,7325110.0,9974645.0,8635495.0,8868781.0,2002265.86,4829974.19,59142699.77,-385884.0,-8804695.0,-4915407.14,-2047402.12,-3951730.95,-20105119.21
6727618.87,7239023.0,223507.54,3616312.0,1505052.0,8750117.0,1022781.33,2238854.07,4676252.0,35999517.81,-2252657.68,-7643694.0,-5972657.0,-5649835.0,-50081.0,-21568924.68
8853006.0,8615995.0,3101720.31,9665630.0,4934028.86,4235627.28,4905256.0,2965129.93,3176750.6,50453143.98,-9900629.0,-8941277.0,-5741228.0,-1179863.0,-8998566.0,-34761563.0
